#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2023-06-21-10-42-19
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1602054861.398870	CQwjE22YSee4aOE3gc	198.232.186.10	103	131.243.64.12	123	3	3	6	1024.000000	0.000000	0.013870	0.162292	10.1.128.14	1602054861.340769	1602053837.366632	1602053837.382870	1602054861.403772	0
1602054861.399771	CQwjE22YSee4aOE3gc	198.232.186.10	103	131.243.64.12	123	3	4	1	1024.000000	0.000000	0.000000	0.001205	GPS\x00	1602054848.275860	1602054861.403772	1602054861.399544	1602054861.399560	0
1602054875.542309	CPWljF3bmVrxHPPP93	198.232.186.10	63	131.243.64.11	123	3	3	6	1024.000000	0.000000	0.013565	0.192719	10.1.128.14	1602053865.860512	1602053851.524062	1602053851.540804	1602054875.548515	0
1602054875.543231	CPWljF3bmVrxHPPP93	198.232.186.10	63	131.243.64.11	123	3	4	1	1024.000000	0.000000	0.000000	0.001068	GPS\x00	1602054870.276059	1602054875.548515	1602054875.542934	1602054875.542996	0
1602054875.574916	CuXBRlP5TLIWNDHSa	198.232.186.10	63	131.243.64.12	123	3	3	6	1024.000000	0.000000	0.014267	0.159988	10.1.128.14	1602054875.534117	1602053851.555629	1602053851.572176	1602054875.581120	0
1602054875.575720	CuXBRlP5TLIWNDHSa	198.232.186.10	63	131.243.64.12	123	3	4	1	1024.000000	0.000000	0.000000	0.001175	GPS\x00	1602054864.275906	1602054875.581120	1602054875.575543	1602054875.575561	0
1602054875.917321	C0k7HUKnoyuxTU0Y9	198.232.186.10	435	131.243.64.11	123	3	3	5	1024.000000	0.000000	0.013107	0.181412	10.1.128.12	1602053866.295496	1602053851.887059	1602053851.885593	1602054875.905499	0
1602054875.918248	C0k7HUKnoyuxTU0Y9	198.232.186.10	435	131.243.64.11	123	3	4	1	1024.000000	0.000000	0.000000	0.001068	GPS\x00	1602054870.276059	1602054875.905499	1602054875.917960	1602054875.918011	0
1602054875.957117	CtyreE22ShKBzUTxt8	198.232.186.10	435	131.243.64.12	123	3	3	5	1024.000000	0.000000	0.014206	0.112625	10.1.128.12	1602054875.914366	1602053851.918629	1602053851.917040	1602054875.945369	0
1602054875.957728	CtyreE22ShKBzUTxt8	198.232.186.10	435	131.243.64.12	123	3	4	1	1024.000000	0.000000	0.000000	0.001175	GPS\x00	1602054864.275906	1602054875.945369	1602054875.957542	1602054875.957558	0
1602054876.277381	CcBA4X1M0kByHmdy8f	198.232.186.10	245	131.243.64.11	123	3	3	6	1024.000000	0.000000	0.045456	1.307755	192.168.128.12	1602054875.736185	1602053851.718062	1602053851.776780	1602054875.783193	0
1602054876.278191	CcBA4X1M0kByHmdy8f	198.232.186.10	245	131.243.64.11	123	3	4	1	1024.000000	0.000000	0.000000	0.001083	GPS\x00	1602054870.276059	1602054875.783193	1602054876.277936	1602054876.277990	0
1602054876.292752	CZSBxV2qlOJA00hqT3	198.232.186.10	245	131.243.64.12	123	3	3	6	1024.000000	0.000000	0.045456	1.307755	192.168.128.12	1602054875.736639	1602053851.734632	1602053851.783983	1602054875.798648	0
1602054876.293753	CZSBxV2qlOJA00hqT3	198.232.186.10	245	131.243.64.12	123	3	4	1	1024.000000	0.000000	0.000000	0.001175	GPS\x00	1602054864.275906	1602054875.798648	1602054876.293544	1602054876.293560	0
1602054878.028376	CyxsmeHtXtftvmGu8	198.232.186.10	317	131.243.64.11	123	3	3	6	1024.000000	0.000000	0.013046	0.198257	10.1.128.14	1602053868.375574	1602053854.006062	1602053854.019499	1602054878.031584	0
1602054878.029234	CyxsmeHtXtftvmGu8	198.232.186.10	317	131.243.64.11	123	3	4	1	1024.000000	0.000000	0.000000	0.001114	GPS\x00	1602054870.276059	1602054878.031584	1602054878.028969	1602054878.029017	0
1602054878.059716	CvtqQh3ik3BFErvvzl	198.232.186.10	317	131.243.64.12	123	3	3	6	1024.000000	0.000000	0.013046	0.198257	10.1.128.14	1602053868.375828	1602053854.037633	1602053854.050789	1602054878.062831	0
1602054878.060730	CvtqQh3ik3BFErvvzl	198.232.186.10	317	131.243.64.12	123	3	4	1	1024.000000	0.000000	0.000000	0.001205	GPS\x00	1602054864.275906	1602054878.062831	1602054878.060543	1602054878.060559	0
1602054878.953870	CTXoaGLHyrXiV1xF1	198.232.186.10	305	131.243.64.11	123	3	3	5	1024.000000	0.000000	0.014191	0.126419	10.1.128.12	1602054878.921325	1602053854.931062	1602053854.940025	1602054878.952328	0
1602054878.954220	CTXoaGLHyrXiV1xF1	198.232.186.10	305	131.243.64.11	123	3	4	1	1024.000000	0.000000	0.000000	0.001129	GPS\x00	1602054870.276059	1602054878.952328	1602054878.953966	1602054878.954017	0
1602054878.969346	CwlH3eIsNVy1n11qg	198.232.186.10	305	131.243.64.12	123	3	3	5	1024.000000	0.000000	0.014191	0.126419	10.1.128.12	1602054878.920817	1602053854.946630	1602053854.955515	1602054878.967821	0
1602054878.969746	CwlH3eIsNVy1n11qg	198.232.186.10	305	131.243.64.12	123	3	4	1	1024.000000	0.000000	0.000000	0.001221	GPS\x00	1602054864.275906	1602054878.967821	1602054878.969542	1602054878.969559	0
1602054879.708320	CvTruU18I2W7xX2Hr	198.232.186.10	477	131.243.64.11	123	3	3	6	1024.000000	0.000000	0.014130	0.158249	10.1.128.14	1602054879.684434	1602053855.690086	1602053855.707689	1602054879.715442	0
1602054879.709218	CvTruU18I2W7xX2Hr	198.232.186.10	477	131.243.64.11	123	3	4	1	1024.000000	0.000000	0.000000	0.001129	GPS\x00	1602054870.276059	1602054879.715442	1602054879.708936	1602054879.708996	0
1602054879.739490	Cxr8U13jpfHY8y9iig	198.232.186.10	477	131.243.64.12	123	3	3	6	1024.000000	0.000000	0.014130	0.158249	10.1.128.14	1602054879.684662	1602053855.721628	1602053855.739111	1602054879.746670	0
1602054879.740756	Cxr8U13jpfHY8y9iig	198.232.186.10	477	131.243.64.12	123	3	4	1	1024.000000	0.000000	0.000000	0.001236	GPS\x00	1602054864.275906	1602054879.746670	1602054879.740542	1602054879.740558	0
1602054881.521196	CWwzkK220hIMP7p6va	198.232.186.10	328	131.243.64.11	123	3	3	5	1024.000000	0.000000	0.015015	0.111771	10.1.128.12	1602054878.244545	1602053857.502064	1602053857.500942	1602054881.510553	0
1602054881.522183	CWwzkK220hIMP7p6va	198.232.186.10	328	131.243.64.11	123	3	4	1	1024.000000	0.000000	0.000000	0.001160	GPS\x00	1602054870.276059	1602054881.510553	1602054881.521935	1602054881.521992	0
1602054881.552405	CXqdYH26C78pZTr9G2	198.232.186.10	328	131.243.64.12	123	3	3	5	1024.000000	0.000000	0.015015	0.111771	10.1.128.12	1602054878.244800	1602053857.532632	1602053857.531494	1602054881.541808	0
